CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Occupation,RealisticSalary
748,Spain,Male,35,5,105492.53,1,1,1,0,Auto Body & Fender Wrk Sprv 1,138896.6715574729
591,France,Male,35,7,183027.25,1,1,1,0,Sr Human Resources Analyst,144962.03217257722
814,Germany,Male,29,1,131968.57,2,1,1,0,TRAFFIC SURVEY TECHNICIAN,139875.44884103778
709,France,Female,45,3,104118.5,1,0,1,0,Curator 1,130251.72112317865
433,Spain,Male,27,2,0.0,2,1,1,0,Senior Storekeeper,64869.09090909091
781,France,Male,20,0,125023.1,2,1,1,0,Planner 3,131618.13912094745
656,France,Female,30,4,74323.2,1,1,1,0,Emergency Services Coord III,115402.80931404169
683,France,Male,38,7,109346.13,2,1,0,0,STREET INSPECTION SUPERVISOR,140290.9522784548
620,France,Male,32,6,0.0,2,1,0,0,Heavy Equip Ops Asst Sprv,99854.54545454546
637,Germany,Female,39,3,109698.41,1,1,1,1,Special Assistant 3,121309.74229620118
525,Spain,Female,30,5,0.0,2,0,1,0,Sewer Service Worker,84636.36363636363
793,Germany,Female,34,5,127758.09,1,1,0,0,MAYORAL STAFF XI,149166.73259953328
638,Germany,Male,50,1,102645.48,1,1,0,1,Pharmacy Helper,113652.18903833171
520,France,Male,31,4,93249.4,1,1,0,0,SENIOR FARE COLLECTIONS RECEIVER,103972.47455258899
641,France,Male,35,5,0.0,2,1,0,0,Nurse Midwife,100829.09090909091
840,Germany,Female,51,1,87779.83,1,0,1,1,ZOO CURATOR,134428.11291592172
504,Spain,Male,40,5,0.0,2,0,0,0,VICTIM/WITNESS INVESTIGATOR I,86661.81818181818
686,France,Male,38,0,138131.34,1,0,1,0,VETERNIARY LABORATORY TECHNOLOGIST,123352.85569053156
533,Germany,Male,38,4,70362.52,2,1,1,0,COURT REPORTER COORDINATOR,102604.73956519377
577,France,Female,32,1,0.0,2,1,0,0,Account Clerk,80149.09090909091
445,Germany,Female,48,7,168286.58,1,1,0,1,Junior Engineer,132189.66206413275
720,France,Male,44,3,86102.27,1,1,0,1,Court Reporter Coordinator,126990.57603826319
643,Germany,Male,25,4,115142.9,1,1,1,0,SHELTER OFFICE SUPERVISOR,121786.28809678354
652,Germany,Female,47,0,126597.89,2,1,1,1,ZOO CURATOR,116514.73584992217
663,France,Female,33,2,0.0,2,1,0,0,AGRICULTURAL INSPECTOR,93560.0
525,Germany,Female,30,0,157989.21,2,1,1,0,"Sctry, Bldg Inspection Comm",108781.68498612325
662,Spain,Female,54,1,187997.15,1,0,0,1,Diagnostic Imaging Tech I,137306.9022658852
724,Germany,Male,54,8,172192.49,1,1,1,0,Shelter Officer Supervisor,175330.9977011709
581,Germany,Male,38,1,133105.47,1,1,0,1,MATERIALS COORDINATOR,113005.50997085564
685,Spain,Male,38,4,0.0,2,1,1,0,Cement Finisher Supervisor 2,104018.18181818182
595,France,Male,46,10,0.0,1,1,0,1,Planner 4,121218.18181818182
588,France,Female,21,8,0.0,2,1,1,0,Attorney (Civil/Criminal),93832.72727272726
647,Germany,Male,35,3,192407.97,1,1,1,0,CRIME LABORATORY MANAGER,141198.07345379298
785,Germany,Female,38,9,107199.75,1,0,0,0,Mayor,158926.75590026504
794,Germany,Female,55,6,115796.7,1,1,0,1,CHILD SUPPORT OFFICER II,160971.72933919105
823,France,Male,37,5,164858.18,1,1,1,0,ELECTRICIAN SUPERVISOR I,163002.5186076727
687,Germany,Male,38,4,117633.28,1,0,1,0,MATERIALS TESTING TECHNICIAN,132389.11258772257
850,France,Female,28,9,0.0,2,1,0,0,Communications Dispatcher 1,132909.0909090909
496,France,Female,36,7,0.0,2,0,0,0,Senior Medical Social Worker,90429.09090909091
527,Germany,Female,30,6,126663.51,1,1,1,0,CRIMINALIST II,117894.06464071093
576,Germany,Female,71,6,140273.47,1,1,1,1,Automotive Machinist,149392.39935617612
525,Spain,Female,60,7,0.0,2,0,1,0,Personnel Analyst,109181.81818181818
727,Germany,Male,21,8,153344.72,1,1,1,0,Public Defender,147183.7246485941
671,Germany,Female,23,9,123943.18,1,1,1,0,Sr Court Staff Attorney,136978.0678770992
625,France,Male,39,5,0.0,1,1,0,0,IS ADMINISTRATOR - SUPERVISOR,100727.27272727274
643,Germany,Male,33,7,98630.31,2,1,1,0,"Research Asst, Superior Court",129746.54304622248
707,France,Female,33,2,58036.33,1,1,1,0,COURT COMPUTER FACILITIES COORDINATOR,112718.86133369926
539,Spain,Male,28,5,0.0,2,1,0,0,IS ENGINEER - JOURNEY,85407.27272727274
498,Germany,Male,45,7,109200.74,2,0,1,0,Fingerprint Technician 3,122510.72903468134
696,Spain,Female,30,0,0.0,2,1,1,0,Eligibility Worker,91520.0
758,France,Female,33,7,0.0,1,1,0,0,BACTERIOLOGICAL LABORATORY ASSISTANT,119960.0
685,France,Female,33,6,0.0,2,0,1,0,SOCIAL WORK SPECIALIST,108200.0
655,Germany,Female,30,1,83173.98,2,1,1,0,Carpenter Supervisor 1,109217.57480171259
747,France,Female,40,3,0.0,1,0,0,1,Health Program Coordinator 1,108549.09090909091
601,Spain,Male,24,7,0.0,2,0,0,0,"Lieutenant, Fire Suppression",95392.72727272726
477,France,Male,22,5,82559.42,2,0,0,1,Volunteer/Outreach Coord,94983.3356308133
558,France,Male,32,5,73494.21,1,0,0,0,ASR Senior Office Specialist,107080.927519362
586,Spain,Male,29,2,132450.24,1,1,1,0,CLINICAL PHARMACIST,115266.99948420565
850,France,Male,49,6,128663.9,1,1,0,1,Painter Supervisor 1,167496.0761087572
505,France,Female,36,2,79951.9,1,0,1,1,Planner 3-Environmental Review,94265.2254452649
591,Germany,Female,51,8,132508.3,1,1,1,1,Sprv Wastewater Cont Inspector,147699.06582418672
761,Germany,Female,38,1,120530.13,2,1,0,0,TRANSIT FARE INSPECTOR,131598.23159739334
554,France,Female,35,10,74988.59,2,0,1,0,Planner Technician,124231.02219970882
774,France,Female,47,6,94722.88,1,0,1,0,Fire Alarm Dispatcher,149168.48027862265
771,Spain,Female,33,5,0.0,2,1,0,0,SENIOR CLAIMS INVESTIGATOR,115520.0
792,France,Male,31,6,71269.89,2,0,1,0,PROGRAM SPECIALIST,136992.63795243428
673,Germany,Female,41,9,98612.1,1,1,0,0,Airport Economic Planner,145887.64283552882
765,France,Male,40,6,138033.55,1,1,1,0,"DIRECTOR, FISCAL SERVICES",154627.65191817342
748,France,Female,41,2,91621.69,1,1,1,0,Prpl Permit and Citation Clerk,127125.0406679606
422,France,Male,54,3,140014.42,1,0,1,0,TRAFFIC SURVEY TECHNICIAN,106850.4499009212
568,Spain,Male,27,5,126815.97,2,0,1,0,TRAFFIC HEARING OFFICER,118759.6149744232
502,France,Female,64,3,139663.37,1,0,1,0,CRIMINALIST III,119093.77220832424
524,France,Female,28,7,0.0,2,0,1,0,PURCHASER,88698.18181818182
689,France,Male,34,1,165312.27,1,1,0,0,ASR Senior Office Specialist,133303.8373806382
661,France,Male,26,8,0.0,2,0,0,0,Urban Forestry Inspector,106229.09090909091
606,Spain,Male,33,8,0.0,2,1,1,0,PORTER,104720.0
678,Germany,Female,54,1,123699.28,2,0,1,0,Automotive Mechanic Asst Sprv,123850.65049768722
636,Germany,Female,29,3,97325.15,1,0,1,0,"Electrl Trnst Mech, Asst Sprv",115503.51679252429
647,France,Male,32,5,97041.16,1,1,1,0,EMPLOYMENT & TRAINING SPECIALIST II,123391.96679909505
732,France,Male,36,5,0.0,2,1,0,0,REAL PROPERTY OFFICER,112203.63636363635
646,France,Male,50,0,104129.24,2,1,0,1,"Sr Investigator, OCC",110421.56222392924
559,France,Female,43,1,0.0,1,0,1,0,Fingerprint Technician 2,78989.09090909091
581,France,Male,28,3,104367.5,1,1,1,0,PRINCIPAL ACCOUNT CLERK,110314.9035758267
565,France,Male,46,7,135369.71,1,0,1,0,DEPUTY DIRECTOR II,137445.16422511698
657,Spain,Female,41,6,112119.48,1,1,0,0,"Sr Sprv Prob Ofc, Juv Prob",136015.99192999402
847,France,Male,66,7,123760.68,1,0,1,0,Materials Testing Aide,181236.24284106746
558,France,Female,41,6,0.0,1,1,1,1,Inspector 2,97323.63636363635
596,Spain,Male,57,6,0.0,2,1,1,0,"Sr. Stationary Eng, Sew Plant",110610.90909090909
579,France,Male,39,5,0.0,2,0,1,0,Materials Testing Aide,95207.27272727274
741,France,Female,36,3,0.0,2,1,1,0,Public SafetyComm Supv,106738.18181818182
613,France,Male,44,3,0.0,2,0,1,0,TILE SETTER,93560.0
694,Spain,Male,31,5,0.0,1,1,0,0,LEGAL ASSISTANT,105370.90909090909
729,Spain,Female,42,7,0.0,2,1,0,1,MANAGER III,122207.27272727272
480,France,Female,42,1,152160.21,2,1,0,0,Communications Director,105805.91438322447
666,France,Female,59,5,0.0,2,1,1,0,Chief Electrical Inspector,114738.18181818182
575,France,Male,24,2,0.0,2,1,1,0,Planner 2,81363.63636363637
850,France,Male,36,3,0.0,2,1,0,0,COMMISSIONER,119818.18181818181
740,France,Male,36,4,172381.8,1,1,1,0,FIELD SERVICES ASSISTANT SUPERVISOR,151114.451286866
588,Germany,Male,41,6,106116.56,2,1,0,0,"MANAGER, EMPLOYEE RELATIONS DIV",126300.4481201547
681,France,Male,36,5,141952.07,1,1,1,0,COUNSELOR II,140030.1849403912
611,Spain,Female,33,7,0.0,2,1,1,0,Communications Director,102320.0
589,France,Female,37,6,138497.84,1,0,1,0,DEPUTY DIRECTOR II - MUNICIPAL TRANSPORTATION AG,131982.31901942918
717,Spain,Female,34,1,0.0,2,1,0,0,Treasurer,97130.90909090909
556,Germany,Male,33,3,124213.36,2,1,0,0,TRANSIT CAR CLEANER ASSISTANT SUPERVISOR,113424.49715260885
850,France,Male,37,4,126872.6,1,1,0,0,Special Assistant 16,153794.97570652544
685,Spain,Female,42,2,0.0,2,0,0,0,SHELTER VETERINARIAN,97836.36363636365
713,France,Female,37,8,0.0,1,1,1,0,DA Investigative Assist,120469.0909090909
437,France,Female,26,1,120923.52,1,0,1,0,Patient Care Assistant,91721.3981528951
605,Spain,Male,47,7,142643.54,1,1,0,0,Medical Transcriber Typist,144620.9982576084
758,Germany,Male,41,10,79857.64,1,1,1,0,Health Worker 1,155329.95674944427
600,France,Male,46,10,95502.21,1,0,0,0,Sr District Atty Investigator,144656.6681534106
827,France,Male,38,5,0.0,2,0,0,0,Nurses Staffing Assistant,124512.72727272726
608,Germany,Male,23,8,197715.93,2,1,1,0,IS Project Director,144969.24207187793
608,France,Female,30,8,85859.76,1,0,0,0,"STATIONARY ENGINEER, SEWAGE PLANT",123310.76379200234
554,France,Male,44,7,85304.27,1,1,1,0,Health Care Analyst,122879.74158432214
683,Germany,Female,35,1,132371.3,2,0,0,0,Nurse Midwife,124797.21260909342
660,Spain,Male,33,4,0.0,1,1,0,0,TRACK MAINTENANCE WORKER SUPERVISOR I,99200.0
628,France,Female,31,5,0.0,1,0,0,1,Purchaser,97450.90909090909
668,Germany,Male,39,4,79896.0,1,1,0,0,"INVESTIGATOR, BUREAU OF FIRE INVESTIGATION",121448.22110421587
776,France,Female,29,5,0.0,2,1,1,0,Dep Dir I,114301.81818181818
820,France,Male,36,4,0.0,2,1,0,0,INVENTORY CLERK,119490.90909090909
665,France,Male,36,1,0.0,2,0,1,0,Special Assistant 15,91072.72727272726
850,Germany,Male,31,4,146587.3,1,1,1,0,REAL PROPERTY APPRAISER TRAINEE,156327.74901482183
703,France,Female,42,7,0.0,2,0,1,0,LOCKSMITH,119087.27272727274
506,Spain,Male,32,8,0.0,2,0,1,0,MAINTENANCE CONTROLLER,91992.72727272726
588,Spain,Male,32,3,109109.33,1,0,1,0,ELECTIONS WORKER,113379.77825411831
622,Spain,Female,26,8,0.0,2,1,1,0,RESPIRATORY CARE PRACTITIONER,101549.09090909091
606,France,Male,34,5,0.0,1,1,0,0,WATER QUALITY TECHNICIAN III,96174.54545454544
517,France,Male,56,9,142147.32,1,0,0,1,TRANSIT POWER LINE SUPERVISOR I,149851.42265951307
758,Spain,Female,43,10,0.0,2,1,1,0,SPECIAL EXAMINER,138050.9090909091
677,France,Female,49,3,0.0,2,1,1,0,Sheet Metal Worker,102603.63636363635
827,Spain,Female,35,0,0.0,2,0,1,0,IS TECHNICIAN - SUPERVISOR,107240.0
729,France,Female,36,8,109106.8,1,0,0,0,ADMINISTRATIVE ENGINEER,147753.71868213685
654,France,Male,36,2,112262.84,1,1,0,0,Emergency Services Coord III,119872.09335406404
654,Spain,Female,36,5,0.0,2,0,0,0,SENIOR COLLECTIONS OFFICER,102843.63636363635
619,Spain,Male,52,8,0.0,2,1,1,0,POLICE OFFICER I,120098.18181818181
642,Spain,Male,26,8,144238.7,1,1,1,0,HEATING AND VENTILATING INSPECTOR,138442.4662871179
472,Spain,Female,32,1,159397.75,1,0,1,0,LIBRARY TECHNICAL ASSISTANT II,105667.61544628447
470,Spain,Male,30,4,125385.01,1,1,0,0,PERFORMING ARTS CENTER AIDE,105293.77752029628
633,France,Female,60,8,69365.25,1,1,1,0,Pr Real Property Appraiser,144184.43331836083
602,France,Male,31,7,155271.83,1,1,1,0,Supv Bldg Grounds Patrol Ofcr,137099.120960952
640,Spain,Male,29,5,197200.04,2,1,0,0,MEDICAL EVALUATIONS ASSISTANT,145140.41711734614
454,Spain,Female,48,5,144837.79,1,1,1,0,"Chf Prob Ofc, Juv Court",118934.82412980722
562,France,Female,57,3,0.0,3,1,0,1,FIREFIGHTER,90985.45454545454
636,France,Male,34,8,0.0,2,1,0,0,Power Plant Supervisor 1,109047.27272727274
621,Spain,Male,50,3,163085.79,1,0,1,0,STORES AND EQUIPMENT ASSISTANT SUPERVISOR,135156.84945114207
795,Germany,Male,38,7,125903.22,2,1,1,0,Janitorial Svcs Asst Sprv,157690.43000903458
550,France,Male,22,6,154377.3,1,1,1,0,"Invstgtor,Fire Dept",122917.92950675711
630,Spain,Male,41,7,107511.52,1,0,1,0,IS PROJECT DIRECTOR,135401.3128648079
573,Germany,Male,30,8,127406.5,1,1,0,0,"ASSISTANT DIRECTOR, JUVENILE HALL",129046.28940720332
561,Spain,Male,24,8,143656.55,1,0,1,0,Clinical Nurse Specialist,127128.70494615418
662,France,Female,39,5,138106.75,1,0,0,0,ARCHITECTURAL ADMINISTRATOR,138194.24794258823
637,France,Male,27,9,128940.24,1,1,0,0,"ASSISTANT DIRECTOR, JUVENILE HALL",137365.79667415057
651,Germany,Male,37,9,114453.58,1,0,1,0,AIRPORT POLICE SERVICES AIDE,143763.26165981646
646,France,Female,33,2,0.0,2,0,0,0,SENIOR WATER SERVICE INSPECTOR,91520.0
567,France,Female,48,3,0.0,1,1,0,0,MAYORAL STAFF VII,89130.90909090909
638,France,Male,41,1,131762.94,1,1,1,0,MAINTENANCE MACHINIST SUPERVISOR I,119797.18338462368
725,France,Female,31,6,0.0,1,0,0,0,ELECTRICIAN,111909.09090909091
709,France,Female,41,3,150300.65,2,1,0,0,SECURITY ANALYST,140204.85385817586
787,Spain,Male,39,10,108935.39,1,1,1,0,POWER HOUSE ELECTRICIAN SUPERVISOR I,163945.45480981393
653,France,Male,37,7,135847.47,1,1,0,0,CRIMINALIST I,142392.14346365235
661,Germany,Male,37,7,109908.06,2,1,0,1,Asst Chf Dist Atty's Invstgtor,137148.96909911255
681,Germany,Male,49,8,142946.18,1,0,0,1,DEPUTY PROBATION OFFICER,159540.6445928269
436,Germany,Male,45,3,104339.11,2,1,1,1,Automotive Service Worker,97544.47800147932
663,France,Male,33,5,157274.36,2,1,1,0,PRINCIPAL PERSONNEL ANALYST,140170.7350996574
662,France,Male,64,0,98848.19,1,0,1,0,ARCHITECTURAL ASSISTANT II,111078.64706981229
607,Germany,Female,39,8,105103.33,1,1,0,1,"Invstgtor,Fire Dept",134338.14336606115
754,France,Male,34,7,0.0,2,1,1,0,PAYROLL SUPERVISOR,120116.36363636365
850,Germany,Female,66,0,127120.62,1,0,1,1,COURT COMPUTER FACILITIES COORDINATOR,140399.74198289035
578,France,Male,39,2,0.0,2,1,0,0,Associate Museum Registrar,84450.90909090909
666,Germany,Female,36,3,129118.5,2,0,0,0,Chief Dietitian,128615.69866177357
599,France,Female,43,4,0.0,1,1,0,0,"ASSISTANT DEPUTY DIRECTOR, PORT",95516.36363636365
586,France,Female,46,0,0.0,3,0,1,1,WHARFINGER II,78320.0
825,France,Female,36,3,146053.66,1,1,1,0,REGULATORY SPECIALIST,151745.588399874
808,Spain,Female,67,10,124577.15,1,0,1,0,Airports Communications Sprv,195660.58513688674
515,Spain,Male,29,4,151012.55,2,1,0,0,Recreation Supervisor,116458.73464256489
663,Spain,Female,58,5,216109.88,1,0,1,1,Court Commissioner,165604.35182862854
444,France,Male,34,2,144318.97,1,1,0,0,Arborist Technician,101974.38940147153
650,France,Female,39,4,0.0,2,0,0,0,Chief of Police,100181.81818181818
609,France,Male,26,7,0.0,2,1,0,0,SECURITY GUARD,97625.45454545456
824,Germany,Male,77,3,27517.15,2,0,1,0,Asst Chf Dist Atty's Invstgtor,134460.47655922768
662,France,Male,29,5,147092.65,1,1,0,0,CHIEF PREPARATOR,135797.6897876961
699,Germany,Female,51,2,92246.14,2,0,1,0,HSA Sr Eligibility Worker,123212.55403346507
752,France,Female,41,8,0.0,2,1,0,1,"Battlion Chief, Fire Suppressi",128058.18181818182
603,Germany,Female,40,8,148897.02,1,0,0,0,Customer Service Agent,145058.27939811232
628,Spain,Male,50,8,0.0,1,0,0,1,Arts Program Assistant,119723.63636363637
745,France,Female,36,9,0.0,1,1,0,1,GOVERNMENT AND PUBLIC AFFAIRS MANAGER,126854.54545454546
804,Germany,Female,33,10,138335.96,1,1,1,0,Sprv Clincal Psychologist,167561.7887055258
454,Germany,Female,50,10,92895.56,1,1,0,1,SENIOR FARE COLLECTIONS RECEIVER,130149.67511137147
631,Spain,Male,46,9,160736.63,1,0,1,0,Respiratory Care Practitioner,159795.06916815945
503,France,Male,32,4,0.0,2,1,1,0,Investigator/Transit Fare Supv,79996.36363636363
548,France,Female,37,9,0.0,2,0,0,0,SENIOR ENGINEER,104032.72727272728
668,France,Male,28,4,107141.27,1,1,0,0,Civil Case Settlmnt Specialist,123963.68003018857
619,France,Female,55,0,0.0,3,0,0,1,SHEET METAL SUPERVISOR I,82280.0
842,France,Female,37,4,132446.08,2,1,0,1,"Track Maint Supt, Muni Railway",154167.82283979777
707,France,Female,57,1,92053.0,1,1,1,1,PUBLIC DEFENDER,120035.45726532016
715,Spain,Male,38,2,96798.79,2,1,1,0,"Manager VII, MTA",123857.64257801752
573,Germany,Male,35,9,134498.54,2,1,1,0,"Investigator, Tax Collector",137560.468193716
509,France,Male,55,8,132387.91,2,1,1,0,SENIOR PARTS STOREKEEPER,140739.36655795187
670,Germany,Female,40,2,147171.2,1,0,1,0,AIRPORT COMMUNICATIONS OPERATOR,130867.38339784964
613,Spain,Male,44,9,100524.69,1,1,1,0,Manager VIII,141599.56682173227
678,France,Female,26,1,0.0,2,1,0,0,Senior Const Inspector,91723.63636363635
555,Germany,Female,51,9,138214.5,1,1,0,1,"Assistant Director, Probate",149380.01537668868
777,France,Female,30,4,0.0,2,0,1,0,SENIOR PSYCHIATRIC ORDERLY,112149.09090909091
552,Spain,Male,55,3,0.0,1,1,1,0,"Senior Property Manager, Port",89240.0
640,Spain,Male,39,3,0.0,1,1,1,0,Treasurer,95436.36363636363
541,France,Male,34,3,128743.55,1,1,0,0,Sr Psychiatric Social Worker,112980.5782284679
756,France,Male,31,10,122647.32,1,0,0,0,Auto Machinist Asst Sprv,156231.81108849993
684,Spain,Female,24,9,79263.9,1,0,1,0,COURT ALTERNATIVE SPECIALIST I,128671.60558340276
618,France,Female,42,2,0.0,4,0,0,1,"Feasibility Analyst, Port",89796.36363636363
604,France,Female,53,2,121389.78,1,1,1,1,MENTAL HEALTH TREATMENT SPECIALIST,119145.62727085364
624,Spain,Male,38,7,123906.55,1,1,0,0,Senior Data Entry Operator,136692.94450884603
661,Spain,Male,38,7,143006.7,1,1,1,0,Special Assistant 21,145700.57194674324
627,Spain,Female,28,3,157597.61,1,0,1,0,Track Maint Wrk Sprv 1,128564.40103832234
812,Spain,Male,38,3,127117.8,2,1,1,0,CHIEF WATER SERVICE INSPECTOR,146202.7039691331
473,France,Female,39,9,117103.26,2,1,1,1,Asst Chf Victim/Wit Invstgtor,124673.27220835867
717,Spain,Male,36,2,102989.83,2,0,1,0,SENIOR MEDICAL SOCIAL WORKER,125214.53721403923
693,Spain,Male,28,1,145118.83,1,0,1,0,IS Technician-Supervisor,128409.30502115964
705,France,Male,92,1,126076.24,2,1,1,0,GARDENER,131113.62435278366
661,France,Male,41,5,0.0,1,0,1,0,CASHIER III,105956.36363636365
573,France,Female,27,4,0.0,2,1,1,0,Lieutenant (Police Department),86578.18181818182
639,France,Male,37,5,98186.7,1,0,1,0,CIVIL ENGINEERING ASSOCIATE I,124978.6395610048
718,France,Female,67,7,0.0,3,1,1,0,Curator 1,136796.36363636365
570,France,Male,37,6,0.0,1,1,1,0,ARCHITECTURAL ADMINISTRATOR,96581.81818181818
461,France,Female,40,7,0.0,2,1,0,0,Emp & Training Spec 4,88774.54545454546
638,Germany,Female,33,5,129335.65,1,1,1,1,Respiratory Care Practitioner,130489.44629431017
608,Spain,Male,48,7,75801.74,1,1,0,0,HOUSING INSPECTOR,129632.75236585645
599,Spain,Male,42,6,0.0,2,1,0,0,ASSOCIATE MUSEUM REGISTRAR,102789.09090909091
762,France,Female,44,7,159316.64,1,0,0,0,FIRE RESCUE PARAMEDIC,165539.12781719462
662,France,Female,38,2,96479.81,1,1,0,0,SENIOR PURCHASER,117421.36140744344
747,Germany,Male,29,7,117726.33,1,1,1,0,TRAFFIC HEARING OFFICER,144247.72828666665
539,France,Male,39,6,0.0,2,1,1,0,MAYORAL STAFF XVII,93952.72727272728
625,France,Male,43,4,122351.29,1,1,0,0,DISTRICT ATTORNEY'S INVESTIGATOR,127895.56365657902
656,France,Female,48,9,0.0,2,1,1,1,SENIOR CONSTRUCTION INSPECTOR,125992.72727272728
469,France,Female,48,5,0.0,1,1,0,1,Chief Housing Inspector,86098.18181818182
621,Spain,Female,43,8,0.0,1,0,0,0,CRIME LABORATORY MANAGER,113792.72727272726
754,France,Female,27,7,0.0,2,1,0,0,Special Assistant 15,115661.81818181819
679,Germany,Female,50,6,132598.38,2,1,1,0,HSA Emp & Training Spec II,148462.4258200538
535,France,Male,38,2,119272.29,1,0,0,1,ENVIRONMENT HEALTH TECHNICIAN II,107631.97603747112
487,France,Male,37,2,0.0,2,1,1,0,Research Assistant,73167.27272727274
850,France,Female,42,3,0.0,2,1,1,0,Sheriff (SFERS),121454.54545454546
585,France,Male,55,10,106415.57,3,1,1,1,Victim & Witness Technician,153648.31728292553
603,France,Male,31,4,0.0,2,0,1,0,SUPERVISING CLINICAL PSYCHOLOGIST,91632.72727272726
728,Germany,Female,32,9,127772.1,2,1,1,0,SENIOR LAUNDRY WORKER,152097.3556910914
621,Spain,Male,41,5,104631.67,1,1,1,0,"Court Asst-Sr, Superior Court",126178.07743259062
833,France,Male,30,1,0.0,2,1,0,0,ASSOCIATE PERFORMANCE AUDITOR,110687.27272727272
502,France,Male,37,10,0.0,1,1,1,0,FORESTER,101876.36363636365
825,Germany,Male,37,6,118050.79,1,0,1,0,Statistician,155412.59267675356
668,France,Male,46,0,0.0,2,0,0,0,Account Clerk,88160.0
487,Spain,Female,40,6,136093.74,1,0,1,0,SUPERVISING PHARMACIST,120803.76397068046
600,Germany,Female,39,7,88477.36,2,1,0,0,INSTITUTION UTILITY WORKER,125976.73906347611
606,Spain,Male,34,3,161572.24,1,0,1,0,Senior Transit Traffic Checker,128631.26134845498
623,Germany,Male,50,7,126608.37,1,0,1,1,Real Property Manager,144855.42386494274
575,France,Female,54,9,68332.96,1,1,1,0,Chief Fire Alarm Dispatcher,137523.0250837918
577,Spain,Male,48,6,179852.26,1,1,0,0,NURSING SUPERVISOR,146431.85305294854
651,France,Female,25,8,0.0,2,1,1,0,Welder,104301.81818181818
693,Germany,Male,46,2,104763.41,1,1,1,0,PRINCIPAL ADMINISTRATIVE ANALYST,124576.85458462799
800,France,Male,60,6,88541.57,2,1,1,0,Orthopedic Technician 2,157901.18521102262
760,France,Male,38,6,162888.73,1,1,0,1,Dep Dir III,158880.63343241002
711,France,Female,35,8,0.0,1,1,1,0,Fingerprint Technician 3,118774.54545454546
637,Spain,Male,43,8,0.0,1,1,0,1,Cashier 1,115712.72727272728
662,France,Male,32,9,0.0,2,0,0,0,Asst Med Examiner,113621.81818181818
568,France,Female,44,7,0.0,2,0,0,1,BOOK REPAIRER,104160.0
692,France,Female,30,7,0.0,2,1,1,0,ACCOUNT CLERK,110130.9090909091
614,France,Female,35,1,0.0,2,1,1,0,Special Assistant 18,84861.81818181818
478,France,Male,35,1,92474.05,1,1,0,0,"AprntcStatnry Eng,WtrTreatPlnt",90656.14754957064
562,France,Male,36,6,0.0,2,1,0,0,Pr Personal Property Auditor,95076.36363636365
709,Germany,Male,30,9,115479.48,2,1,1,0,Senior Physician Specialist,145241.32360209024
684,France,Female,26,5,87098.91,1,0,0,0,IS ENGINEER - PRINCIPAL,122727.09526268035
546,Germany,Female,42,9,86351.85,2,1,0,0,MANAGER II - MUNICIPAL TRANSPORTATION AGENCY,128533.89719264467
779,France,Female,42,5,0.0,2,0,0,0,PHYSICAL THERAPY AIDE,120570.90909090909
